XMLType,DigitalCollectionsURLs,UMDM,UMAM,SharestreamURLs,Identifier,FileName,DurationMasters,DurationDerivatives,DigitizationNotes,DigitizedByDept,DigitizedByPers,DateDigitized,PlaybackDevice,AnalogInterface,DigitizationSoftware,Title,AlternateTitle,Creator,CreatorType,Contributor,ContributorType,Provider/Publisher,Provider/PublisherType,Description/Summary,Department,FedoraCollection,DateAttribute,DateCreated,OriginalBroadcastDate,Century,Language,Accession,ArchivalCollection,Series,Subseries,Box,Item,CopyrightHolder,Rights,RepositoryBrowse,RecordingNotes,Mono/Stereo,TrackFormat,Frequency,MediaType,FormType,Form,Format,Dimensions,PlaybackSpeed,Continent,Country,Region/State,Settlement/City,PreservationNote/PhysicalNote,QANotes,Finished,TopicalSubject,TopicalScheme,GeographicalSubject,GeographicalScheme,CorpSubject,CorpScheme,PersonalSubject,PersonalScheme
UMDM,,UMDM,,,2454,,,,,,,,,,,"SBV on Third Rail Radio, WMUC, August 11, 2004",,,,,,"WMUC (Radio station : College Park, Md.)",corpName,"SBU plays live on Third Rail Radio at WMUC at the University of Maryland, August 11, 2004.",UniversityArchives,WMUC Archives,,2004-08-11,2004-08-11,2001-2100,English,,WMUC Collection,"5: Audio Materials, 1960s-2000s",,,,"University of Maryland (College Park, Md.)",Access is restricted to patrons at the University of Maryland.,"Broadcasting, Communications; Performing Arts, Music",,,,,sound,digital,instrumental and vocal music,CD,"5""",,North America,United States,Maryland,College Park,,,,,,,,,,,
UMAM,,,UMAM,http://streamer.lib.umd.edu/ssdcms/i.do?u=26831b0f19734e5,,bcast-035701-0001,00:18:59,00:18:59,9 tracks,DCMR,"Winterbottom, Brin",2015-05-07,N/A,N/A,CDex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,yes,,,,,,,,
UMDM,,UMDM,,,2455,,,,,,,,,,,"The Hate Crimes on Third Rail Radio, WMUC, August 11, 2004",,,,,,"WMUC (Radio station : College Park, Md.)",corpName,"The Hate Crimes plays live on Third Rail Radio at WMUC at the University of Maryland, August 11, 2004.",UniversityArchives,WMUC Archives,,2004-08-11,2004-08-11,2001-2100,English,,WMUC Collection,"5: Audio Materials, 1960s-2000s",,,,"University of Maryland (College Park, Md.)",Access is restricted to patrons at the University of Maryland.,"Broadcasting, Communications; Performing Arts, Music",,,,,sound,digital,instrumental and vocal music,CD,"5""",,North America,United States,Maryland,College Park,,,,,,,,,,,
UMAM,,,UMAM,http://streamer.lib.umd.edu/ssdcms/i.do?u=88b5e0209d6e450,,bcast-035702-0001,00:16:40,00:16:40,6 tracks,DCMR,"Winterbottom, Brin",2015-05-07,N/A,N/A,CDex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,yes,,,,,,,,
UMDM,,UMDM,,,2456,,,,,,,,,,,"Rick on Third Rail Radio, WMUC, August 1, 2004",,,,,,"WMUC (Radio station : College Park, Md.)",corpName,"Rick plays live on Third Rail Radio at WMUC at the University of Maryland, August 01, 2004.",UniversityArchives,WMUC Archives,,2004-08-01,2004-08-01,2001-2100,English,,WMUC Collection,"5: Audio Materials, 1960s-2000s",,,,"University of Maryland (College Park, Md.)",Access is restricted to patrons at the University of Maryland.,"Broadcasting, Communications; Performing Arts, Music",,,,,sound,digital,instrumental and vocal music,CD,"5""",,North America,United States,Maryland,College Park,,,,,,,,,,,
UMAM,,,UMAM,http://streamer.lib.umd.edu/ssdcms/i.do?u=1950338031914e8,,bcast-035703-0001,00:04:01,00:04:01,1 track,DCMR,"Winterbottom, Brin",2015-05-07,N/A,N/A,CDex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,yes,,,,,,,,
UMDM,,UMDM,,,2457,,,,,,,,,,,"Kids Like Us on Third Rail Radio, WMUC, August 11, 2004",,,,,,"WMUC (Radio station : College Park, Md.)",corpName,"Kids Like Us plays live on Third Rail Radio at WMUC at the University of Maryland, August 11, 2004.",UniversityArchives,WMUC Archives,,2004-08-11,2004-08-11,2001-2100,English,,WMUC Collection,"5: Audio Materials, 1960s-2000s",,,,"University of Maryland (College Park, Md.)",Access is restricted to patrons at the University of Maryland.,"Broadcasting, Communications; Performing Arts, Music",,,,,sound,digital,instrumental and vocal music,CD,"5""",,North America,United States,Maryland,College Park,,,,,,,,,,,
UMAM,,,UMAM,http://streamer.lib.umd.edu/ssdcms/i.do?u=9517002797e842d,,bcast-035704-0001,00:15:08,00:15:08,7 tracks,DCMR,"Winterbottom, Brin",2015-05-07,N/A,N/A,CDex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,yes,,,,,,,,
UMDM,,UMDM,,,2458,,,,,,,,,,,"Installed on Third Rail Radio, WMUC, August 11, 2004",,,,,,"WMUC (Radio station : College Park, Md.)",corpName,"Installed plays live on Third Rail Radio at WMUC at the University of Maryland, August 11, 2004.",UniversityArchives,WMUC Archives,,2004-08-11,2004-08-11,2001-2100,English,,WMUC Collection,"5: Audio Materials, 1960s-2000s",,,,"University of Maryland (College Park, Md.)",Access is restricted to patrons at the University of Maryland.,"Broadcasting, Communications; Performing Arts, Music",,,,,sound,digital,instrumental and vocal music,CD,"5""",,North America,United States,Maryland,College Park,,,,,,,,,,,
UMAM,,,UMAM,http://streamer.lib.umd.edu/ssdcms/i.do?u=65298db7f98743b,,bcast-035705-0001,00:13:15,00:13:15,6 tracks,DCMR,"Winterbottom, Brin",2015-05-07,N/A,N/A,CDex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,yes,,,,,,,,
UMDM,,UMDM,,,2459,,,,,,,,,,,"Magrudergrind on Third Rail Radio, WMUC, August 4, 2004",,,,,,"WMUC (Radio station : College Park, Md.)",corpName,"Magrudergrind plays live on Third Rail Radio at WMUC at the University of Maryland, August 04, 2004.",UniversityArchives,WMUC Archives,,2004-08-04,2004-08-04,2001-2100,English,,WMUC Collection,"5: Audio Materials, 1960s-2000s",,,,"University of Maryland (College Park, Md.)",Access is restricted to patrons at the University of Maryland.,"Broadcasting, Communications; Performing Arts, Music",,,,,sound,digital,instrumental and vocal music,CD,"5""",,North America,United States,Maryland,College Park,,,,,,,,,,,
UMAM,,,UMAM,http://streamer.lib.umd.edu/ssdcms/i.do?u=2fb5f7aa83684b2,,bcast-035706-0001,00:17:41,00:17:41,10 tracks,DCMR,"Winterbottom, Brin",2015-05-07,N/A,N/A,CDex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,yes,,,,,,,,
UMDM,,UMDM,,,2460,,,,,,,,,,,"Suspect Device on Third Rail Radio, WMUC, September 12, 2004",,,,,,"WMUC (Radio station : College Park, Md.)",corpName,"Suspect Device plays live on Third Rail Radio at WMUC at the University of Maryland, September 12, 2004.",UniversityArchives,WMUC Archives,,2004-09-12,2004-09-12,2001-2100,English,,WMUC Collection,"5: Audio Materials, 1960s-2000s",,,,"University of Maryland (College Park, Md.)",Access is restricted to patrons at the University of Maryland.,"Broadcasting, Communications; Performing Arts, Music",,,,,sound,digital,instrumental and vocal music,CD,"5""",,North America,United States,Maryland,College Park,,,,,,,,,,,
UMAM,,,UMAM,http://streamer.lib.umd.edu/ssdcms/i.do?u=2380bbdf305b4b7,,bcast-035707-0001,00:29:13,00:29:13,11 tracks,DCMR,"Winterbottom, Brin",2015-05-07,N/A,N/A,CDex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,yes,,,,,,,,
UMDM,,UMDM,,,2461,,,,,,,,,,,"Bail Out! on Third Rail Radio, WMUC, August 4, 2004",,,,,,"WMUC (Radio station : College Park, Md.)",corpName,"Bail Out! plays live on Third Rail Radio at WMUC at the University of Maryland, August 04, 2004.",UniversityArchives,WMUC Archives,,2004-08-04,2004-08-04,2001-2100,English,,WMUC Collection,"5: Audio Materials, 1960s-2000s",,,,"University of Maryland (College Park, Md.)",Access is restricted to patrons at the University of Maryland.,"Broadcasting, Communications; Performing Arts, Music",,,,,sound,digital,instrumental and vocal music,CD,"5""",,North America,United States,Maryland,College Park,,,,,,,,,,,
UMAM,,,UMAM,http://streamer.lib.umd.edu/ssdcms/i.do?u=393f3b4a8c02441,,bcast-035708-0001,00:10:09,00:10:09,9 tracks,DCMR,"Winterbottom, Brin",2015-05-07,N/A,N/A,CDex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,yes,,,,,,,,
UMDM,,UMDM,,,2462,,,,,,,,,,,"Carol plays live on Third Rail Radio, WMUC, August 1, 2004",,,,,,"WMUC (Radio station : College Park, Md.)",corpName,"Carol plays live on Third Rail Radio at WMUC at the University of Maryland, August 01, 2004.",UniversityArchives,WMUC Archives,,2004-08-01,2004-08-01,2001-2100,English,,WMUC Collection,"5: Audio Materials, 1960s-2000s",,,,"University of Maryland (College Park, Md.)",Access is restricted to patrons at the University of Maryland.,"Broadcasting, Communications; Performing Arts, Music",,,,,sound,digital,instrumental and vocal music,CD,"5""",,North America,United States,Maryland,College Park,,,,,,,,,,,
UMAM,,,UMAM,http://streamer.lib.umd.edu/ssdcms/i.do?u=bd01cf60261d49c,,bcast-035709-0001,00:17:17,00:17:17,4 tracks,DCMR,"Winterbottom, Brin",2015-05-08,N/A,N/A,CDex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,yes,,,,,,,,
UMDM,,UMDM,,,2463,,,,,,,,,,,"Deadfall on Third Rail Radio, WMUC, August 4, 2004",,,,,,"WMUC (Radio station : College Park, Md.)",corpName,"Deadfall plays live on Third Rail Radio at WMUC at the University of Maryland, August 04, 2004.",UniversityArchives,WMUC Archives,,2004-08-04,2004-08-04,2001-2100,English,,WMUC Collection,"5: Audio Materials, 1960s-2000s",,,,"University of Maryland (College Park, Md.)",Access is restricted to patrons at the University of Maryland.,"Broadcasting, Communications; Performing Arts, Music",,,,,sound,digital,instrumental and vocal music,CD,"5""",,North America,United States,Maryland,College Park,,,,,,,,,,,
UMAM,,,UMAM,http://streamer.lib.umd.edu/ssdcms/i.do?u=0fbc0b2770854fd,,bcast-035710-0001,00:20:03,00:20:03,10 tracks,DCMR,"Winterbottom, Brin",2015-05-08,N/A,N/A,CDex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,yes,,,,,,,,
UMDM,,UMDM,,,2464,,,,,,,,,,,"Title plays live on Third Rail Radio, WMUC, August 9, 2004",,,,,,"WMUC (Radio station : College Park, Md.)",corpName,"Title plays live on Third Rail Radio at WMUC at the University of Maryland, August 09, 2004.",UniversityArchives,WMUC Archives,,2004-08-09,2004-08-09,2001-2100,English,,WMUC Collection,"5: Audio Materials, 1960s-2000s",,,,"University of Maryland (College Park, Md.)",Access is restricted to patrons at the University of Maryland.,"Broadcasting, Communications; Performing Arts, Music",,,,,sound,digital,instrumental and vocal music,CD,"5""",,North America,United States,Maryland,College Park,,,,,,,,,,,
UMAM,,,UMAM,http://streamer.lib.umd.edu/ssdcms/i.do?u=ed2de604ea5d4da,,bcast-035711-0001,00:41:37,00:41:37,4 tracks,DCMR,"Winterbottom, Brin",2015-05-08,N/A,N/A,CDex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,yes,,,,,,,,
UMDM,,UMDM,,,2465,,,,,,,,,,,"Sad State of Affairs on Third Rail Radio, WMUC, August 1, 2004",,,,,,"WMUC (Radio station : College Park, Md.)",corpName,"Sad State of Affairs plays live on Third Rail Radio at WMUC at the University of Maryland, August 01, 2004.",UniversityArchives,WMUC Archives,,2004-08-01,2004-08-01,2001-2100,English,,WMUC Collection,"5: Audio Materials, 1960s-2000s",,,,"University of Maryland (College Park, Md.)",Access is restricted to patrons at the University of Maryland.,"Broadcasting, Communications; Performing Arts, Music",,,,,sound,digital,instrumental and vocal music,CD,"5""",,North America,United States,Maryland,College Park,,,,,,,,,,,
UMAM,,,UMAM,http://streamer.lib.umd.edu/ssdcms/i.do?u=7b942d7297d34e0,,bcast-035712-0001,00:12:48,00:12:48,2 tracks,DCMR,"Winterbottom, Brin",2015-05-08,N/A,N/A,CDex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,yes,,,,,,,,
UMDM,,UMDM,,,2466,,,,,,,,,,,"Stamen and Pistils on Third Rail Radio, WMUC, January 23, 2004",,,,,,"WMUC (Radio station : College Park, Md.)",corpName,"Stamen and Pistils plays live on Third Rail Radio at WMUC at the University of Maryland, January 23, 2004.",UniversityArchives,WMUC Archives,,2004-01-23,2004-01-23,2001-2100,English,,WMUC Collection,"5: Audio Materials, 1960s-2000s",,,,"University of Maryland (College Park, Md.)",Access is restricted to patrons at the University of Maryland.,"Broadcasting, Communications; Performing Arts, Music",,,,,sound,digital,instrumental and vocal music,CD,"5""",,North America,United States,Maryland,College Park,,,,,,,,,,,
UMAM,,,UMAM,http://streamer.lib.umd.edu/ssdcms/i.do?u=9b400faccff84da,,bcast-035713-0001,00:42:05,00:42:05,11 tracks,DCMR,"Winterbottom, Brin",2015-05-08,N/A,N/A,CDex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,yes,,,,,,,,
UMDM,,UMDM,,,2467,,,,,,,,,,,"Eden Making on Third Rail Radio, WMUC, February 6, 2005",,,,,,"WMUC (Radio station : College Park, Md.)",corpName,"Eden Making plays live on Third Rail Radio at WMUC at the University of Maryland, February 06, 2005.",UniversityArchives,WMUC Archives,,2005-02-06,2005-02-06,2001-2100,English,,WMUC Collection,"5: Audio Materials, 1960s-2000s",,,,"University of Maryland (College Park, Md.)",Access is restricted to patrons at the University of Maryland.,"Broadcasting, Communications; Performing Arts, Music",,,,,sound,digital,instrumental and vocal music,CD,"5""",,North America,United States,Maryland,College Park,"On CD ""Recreating"" crossed out",,,,,,,,,,
UMAM,,,UMAM,http://streamer.lib.umd.edu/ssdcms/i.do?u=7d9a17d4271d460,,bcast-035714-0001,00:28:53,00:28:53,7 tracks,DCMR,"Winterbottom, Brin",2015-05-08,N/A,N/A,CDex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,yes,,,,,,,,
UMDM,,UMDM,,,2468,,,,,,,,,,,"La Gorda on Third Rail Radio, WMUC, October 24, 2004",,,,,,"WMUC (Radio station : College Park, Md.)",corpName,"La Gorda plays live on Third Rail Radio at WMUC at the University of Maryland, October 24, 2004.",UniversityArchives,WMUC Archives,,2004-10-24,2004-10-24,2001-2100,English,,WMUC Collection,"5: Audio Materials, 1960s-2000s",,,,"University of Maryland (College Park, Md.)",Access is restricted to patrons at the University of Maryland.,"Broadcasting, Communications; Performing Arts, Music",,,,,sound,digital,instrumental and vocal music,CD,"5""",,North America,United States,Maryland,College Park,,,,,,,,,,,
UMAM,,,UMAM,http://streamer.lib.umd.edu/ssdcms/i.do?u=a7612f8a5d6244b,,bcast-035715-0001,00:33:45,00:33:45,11 tracks,DCMR,"Winterbottom, Brin",2015-05-08,N/A,N/A,CDex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,yes,,,,,,,,
UMDM,,UMDM,,,2469,,,,,,,,,,,"Run Silent Run Deep on Third Rail Radio, WMUC, February 6, 2005",,,,,,"WMUC (Radio station : College Park, Md.)",corpName,"Run Silent Run Deep plays live on Third Rail Radio at WMUC at the University of Maryland, February 06, 2005.",UniversityArchives,WMUC Archives,,2005-02-06,2005-02-06,2001-2100,English,,WMUC Collection,"5: Audio Materials, 1960s-2000s",,,,"University of Maryland (College Park, Md.)",Access is restricted to patrons at the University of Maryland.,"Broadcasting, Communications; Performing Arts, Music",,,,,sound,digital,instrumental and vocal music,CD,"5""",,North America,United States,Maryland,College Park,,,,,,,,,,,
UMAM,,,UMAM,http://streamer.lib.umd.edu/ssdcms/i.do?u=981d846316ef42d,,bcast-035716-0001,00:23:53,00:23:53,6 tracks,DCMR,"Winterbottom, Brin",2015-05-08,N/A,N/A,CDex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,yes,,,,,,,,
UMDM,,UMDM,,,2470,,,,,,,,,,,"Dead Starts on Third Rail Radio, WMUC, August 17, 2002",,,,,,"WMUC (Radio station : College Park, Md.)",corpName,"Dead Starts plays live on Third Rail Radio at WMUC at the University of Maryland, August 17, 2002.",UniversityArchives,WMUC Archives,,2002-08-17,2002-08-17,2001-2100,English,,WMUC Collection,"5: Audio Materials, 1960s-2000s",,,,"University of Maryland (College Park, Md.)",Access is restricted to patrons at the University of Maryland.,"Broadcasting, Communications; Performing Arts, Music",,,,,sound,digital,instrumental and vocal music,CD,"5""",,North America,United States,Maryland,College Park,,,,,,,,,,,
UMAM,,,UMAM,http://streamer.lib.umd.edu/ssdcms/i.do?u=bc505dc919f54e4,,bcast-035717-0001,00:10:03,00:10:03,7 tracks,DCMR,"Winterbottom, Brin",2015-05-08,N/A,N/A,CDex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,yes,,,,,,,,
UMDM,,UMDM,,,2471,,,,,,,,,,,"Banjef Dan on Third Rail Radio, WMUC, February 13, 2005",,,,,,"WMUC (Radio station : College Park, Md.)",corpName,"Banjef Dan plays live on Third Rail Radio at WMUC at the University of Maryland, February 13, 2005.",UniversityArchives,WMUC Archives,,2005-02-13,2005-02-13,2001-2100,English,,WMUC Collection,"5: Audio Materials, 1960s-2000s",,,,"University of Maryland (College Park, Md.)",Access is restricted to patrons at the University of Maryland.,"Broadcasting, Communications; Performing Arts, Music",,,,,sound,digital,instrumental and vocal music,CD,"5""",,North America,United States,Maryland,College Park,Some writing illegible,,,,,,,,,,
UMAM,,,UMAM,http://streamer.lib.umd.edu/ssdcms/i.do?u=e3b4b23cd767499,,bcast-035718-0001,00:34:47,00:34:47,9 tracks,DCMR,"Winterbottom, Brin",2015-05-08,N/A,N/A,CDex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,yes,,,,,,,,
